,prediction
13449,5581.879029785736
47324,95.87503056880087
50944,3572.614905738137
9258,6114.732200204728
25098,9590.513556482136
15024,5288.118515650869
25205,7337.392020135672
40374,1245.482477075031
22996,11434.393039223996
21334,7322.7162602885655
10172,5468.531867340011
33058,301.1774672699685
1443,3906.0177792648756
17220,7101.125496710685
44959,2207.8724128313333
920,3169.5997550475295
34634,733.1335135374466
36411,469.6396467502018
48989,993.3281280189221
52661,2789.4959580582145
29710,475.8774357205475
43929,389.67670909666776
13069,7018.290901880946
20164,9417.150109256378
12319,5956.206818452123
14009,5491.460543930947
5235,6341.691505720713
9986,5065.008227715363
48745,3116.8784388406457
41277,695.8546742651633
1671,3188.943422942946
7277,5597.264068414424
42866,1125.2700105763797
18143,5023.65985059326
36130,415.50072632920273
35544,508.23934146154716
15937,6746.547510377921
24854,6976.081817278011
37188,133.3756548808051
30762,6.7413683465129
16711,707.3429544396349
49877,2322.835688697691
42524,896.0033685372618
51694,3078.1944629513964
15307,5775.899172830783
42721,1973.771641438485
1911,3245.866534909561
26131,9642.881584011218
43999,733.8997437546896
49418,2760.508514886398
10656,4423.578028829579
25237,18080.685943886747
16111,6762.764371876303
13702,4831.934450562672
21214,9739.978232984404
6556,4533.477475885702
31718,870.672557477279
5324,5480.8406499755
13832,5459.568143486182
51016,3090.9131889945347
3813,2168.835542160541
43797,1819.2297196064792
40988,868.1352221381312
6995,5033.139334307467
4310,4621.868609746669
35567,720.5947274313367
47729,3089.9820426983315
28852,1060.9269519241025
51320,574.3373341891747
28043,643.6335346078085
5966,4428.821540575424
35040,1442.065865373639
46100,2093.6488290760317
6648,3838.556902655142
19443,5836.697234357844
43094,2125.9027839096634
26758,10106.280780083498
13396,534.6289698580695
6658,5931.795486056866
34993,1476.0363767710478
16269,6944.559388947004
24788,9893.1418814629
43126,2347.8875136880924
12640,5956.167329553535
16084,8465.716764470368
20296,7497.045445397807
24539,14102.827294007937
4330,5684.088487415511
47704,2195.2905877606063
53096,2874.443838508949
353,3123.744423603257
49656,3036.603909466401
756,4263.203368778191
14355,5504.128095053486
36831,525.1288254181745
49445,2891.104276998605
46088,2044.1723736751665
609,3026.5844084266537
40680,1484.740989051228
8239,5592.201828552215
45324,577.7076221755633
17168,5977.58555833557
27978,653.8200385281016
8931,5527.764574405255
25996,13524.003311407549
40122,1193.780453504638
48397,2614.4592521367194
43424,-1127.6092324084238
41317,1461.3715029802916
32936,940.5405946428255
29129,400.88796707216534
3798,3019.958688674251
31947,409.9827365834499
20630,10471.061599421078
37881,1196.024262111372
26682,669.5354182504961
34337,492.86788181703014
31690,1259.8475985504629
23330,7308.9159867925355
13504,5460.499289782392
2532,4102.435483645306
12187,5117.904234670543
10239,6165.085076915166
25273,15469.938809492258
15832,5187.711164208169
4303,5272.231624978247
25281,7272.398559226092
1687,2869.463033513468
11451,4998.315127062218
29385,295.1914538829551
39467,1654.1069804308172
5975,2917.284993327514
46954,149.4069395745355
9936,4428.340367647705
26815,17339.66001251662
48268,1860.8877770966064
52374,1654.6759662119366
12617,6141.758142938599
13420,6905.255876872798
46510,1574.1373129131898
46315,261.4828399610087
46138,1454.3063624288588
28416,888.3521131545203
39580,1468.5009493482503
11751,4741.446026678352
47705,2202.652629661563
14574,6746.594880983697
40365,837.9750256523657
30361,485.9253174801743
13671,4527.163366244542
1226,3120.29783333659
37647,1297.9253262090388
16857,10172.959536566948
31637,396.90356753845845
15951,14421.573803648065
42334,2617.084576757774
32429,763.4024241151819
22531,7398.149305928224
36879,1409.9457200337456
48119,2959.0906660725086
10604,6721.013058504597
44132,1647.8250053073898
33945,767.7830300343921
31380,555.4597969728675
22600,9652.20011399928
37978,1739.038883674446
14595,6684.280493287619
22341,7516.292826342335
24247,6674.5994739521975
12267,7114.2270256040665
4980,2952.0738494758916
39354,1196.500339233724
18587,8489.75319876773
19602,8481.91958315948
6742,582.5064004324267
40531,2573.191523651589
48001,1854.0046632837984
6653,4121.21334555768
20879,10006.288421180372
30683,935.7205495340459
28542,-160.70019488024263
7029,5716.255217131431
16345,5537.366250330153
36179,1486.8606757040434
19828,9468.016524032782
19860,6846.038387505063
5872,4476.1063202938185
40839,1171.5856137097944
50166,1965.3391319804286
8194,5426.898973990628
45498,2191.1766232448063
37852,451.7951575830775
32518,446.0806225014203
18649,6406.08158775596
31204,534.5259393071647
47750,2021.9525451884801
4215,4664.625737636135
30159,786.7007552495124
6491,7243.92346084145
28676,494.1094900563985
29582,788.7004761406679
26326,14104.292074988394
45677,2220.0415269831283
46547,1667.7408755630604
15350,7392.740919539099
8057,267.3889826111772
38845,840.5133899036191
35883,717.2415501046016
6650,4416.376616477117
31397,898.5014359474299
42000,1903.6625392970564
771,2989.7209913916668
46890,2410.9575523117965
9447,5238.008556422377
36418,631.0639008198923
32195,696.2809825588083
39336,1830.1113171979487
34380,961.561677426238
11375,766.3558449903758
19270,7030.430126354582
2731,3969.3334046700547
2646,2592.221354986723
41550,1219.086641486123
24348,14522.032461324012
37754,738.1328924570225
34279,544.9947296363462
6293,6318.63888262476
24825,13834.065320096117
4202,5218.562051815496
27941,148.15148294848768
37210,866.2667874173167
45029,2003.7115161489637
10644,5444.064092444873
35077,444.5122873187356
17462,7001.117142209923
20252,9279.376595211937
646,3254.4524682639967
44430,1319.6332737336415
33843,613.4759485749528
6199,5263.531168890322
22284,7138.598887491276
26963,17323.118581784965
27242,14844.339692605214
1697,4667.594376208843
32462,874.2032581275598
512,2853.811019994486
44384,921.2345226838479
11570,6085.910941557251
25272,10517.594408616085
30217,586.6203649482231
53413,3423.1934620399225
52899,3298.915007757474
994,3385.4145470835574
13118,14900.741925860933
45526,1665.2268754868892
51255,2233.981140130585
14579,7407.48755702885
36237,2437.40288208914
17912,5164.412208557069
24452,14540.884209882799
46028,1871.932985540585
44779,2099.0799409268875
27485,14023.549170095463
4181,3298.968445908191
49612,3959.9827217737293
32672,576.7516773519492
12123,6389.143950638809
4280,5357.06594069914
16483,5271.6947921053925
5638,4376.649836259894
39707,1201.4734426255382
44389,897.0567254347006
7149,7854.471924438096
16501,9231.152787490151
51175,2730.0086428343857
35134,864.9704541913125
15871,4872.426155770681
50055,2452.0451654109893
46691,1807.070204675114
13139,5509.111144888533
16776,6386.764629740635
34075,772.9217486053967
25311,13673.587935280942
149,3111.65543909173
423,5770.509048944417
52584,3072.7945460051596
34378,1221.2779699457933
28269,-373.60876119794557
20453,6907.6049608700105
20848,9086.556831928885
7401,631.8800007312857
17291,11386.62900258519
45083,1527.9297673970686
5146,4892.001285746544
3504,3759.8164162358044
22029,798.2033135083802
28837,844.7223498797757
35352,1143.792741658457
22041,447.8278687090278
15039,442.4826583588838
45645,331.22736129886835
48638,199.24235730189685
27783,281.48123807988304
13446,6291.110171278995
11088,6496.739065520958
2055,100.45564941503835
198,2970.9288330043637
21564,9589.313523942943
1448,3300.0710663735517
3931,5151.503592458657
5733,3898.8747492581315
45278,2194.33144474839
34994,1242.230261888155
30742,1309.8631316637475
12750,4967.893126074989
52147,3086.164979532059
15104,8023.918980416456
23543,11495.689421119505
38326,1556.246933815648
49065,2258.4364648394912
48677,1818.074618994051
7268,5611.906717349615
28437,1361.570598262315
39776,590.5908520108787
28135,280.39666788729664
10838,4314.803824082497
36467,765.0097429356647
48476,2116.0124638481357
42723,2040.5810706577395
36830,418.35318506454496
52148,2784.480755314904
51559,2742.3524293439405
5836,6086.250548384514
24201,9710.068266342621
38854,521.7816147709491
34193,745.9533771693423
6502,4911.996891746237
8546,5054.720761655217
5931,6190.602246354936
38804,326.3144259218643
4519,5193.483016338834
24939,10375.824026461165
25758,9499.825231035327
30095,352.411467199101
17617,5722.699849758328
30685,890.3409479893235
27244,15503.989450529933
28125,543.9873406221341
18614,10158.226303633777
31834,300.6193675452014
43529,1063.266608474787
42739,1860.0228295790766
12371,1244.0893379014306
35665,440.5463036711444
20078,9442.015941480342
42734,1827.1929001968092
44111,2264.8222346780385
17378,457.99665584343165
7683,5152.44018178304
33914,285.29285821798476
19490,5366.448012339519
4613,4727.084889621274
12933,5290.989196432889
242,5142.539341278503
5633,5583.244153852793
37654,1186.5438387840513
3253,4173.602427708702
6111,4277.326906281032
10210,5649.945895722718
14499,7114.394380362044
10499,6469.604667598549
20154,5618.059891655164
6809,5485.336130505619
24980,11579.74375121047
6522,5975.150901669913
20506,11323.121918340252
14409,5833.597137840894
6201,5177.5137742315255
3539,3323.450480497184
13683,5521.643534617433
2652,3147.0444943163784
15643,5486.182855976482
37577,514.7341910054056
44253,1327.4475338426564
14144,6957.738214905392
53367,3197.5496835361846
52874,3109.7264203943123
43446,1236.4438911602083
10490,5830.191498757635
30792,561.0868664239388
36829,723.0583341620331
37829,551.4413515687447
3290,2626.786275209419
40947,128.39674284747161
6736,481.6566238415362
50958,4844.068213617593
26392,15622.890559944515
51084,2086.0908170759503
50025,3159.1601703174492
47149,1689.8793575024065
5308,4519.560453207152
19762,9085.418860366653
31191,739.805803929954
16541,7504.0346125012275
47680,1668.3098613441798
27058,656.8585977194125
32039,624.693858461731
15190,7710.752371795867
4362,5794.932374128426
30925,708.0354560484448
35514,735.2287351497471
9598,6877.591005673668
4245,4999.646205258867
40203,1536.962110318047
46483,1791.785776308865
34,-12.535925321324612
52303,351.85473678516064
32949,424.3452476059647
11449,5691.732212968489
16625,8115.768196726671
8465,5636.33307360294
17090,5282.497824186477
48535,1416.1652869574064
4488,5072.257621454446
22294,11184.200815122607
46440,2239.6897794412
6184,5056.406317153822
18115,5196.498479800457
27396,17644.83768867043
15334,8418.192917675171
42082,1728.68373816026
2746,3865.103745526958
33852,539.7498786691867
13032,944.8754870601406
29596,816.2138164055687
17786,5495.503630804107
51259,2662.789094758573
43237,1928.61934578195
52220,2830.170055618193
44073,2298.3070697326657
754,4272.36018087589
10417,3911.977101162338
2900,3332.9927504391453
35513,1171.2915324366186
41860,2376.2615168927223
31920,286.6955782214791
50214,2611.05940330444
158,3131.3431988389348
9189,5526.487244801057
53465,2478.1046107517795
39757,926.5923402785884
27474,13884.213791829006
30970,681.2635474733906
9055,438.8543701858616
1824,3480.0564243822664
52283,2003.3312869705587
19387,6714.222260960245
27406,14825.138544159294
26273,11250.15983846677
12947,6111.504256218928
5528,5824.905169586382
13034,629.851676997896
50523,2433.914280706078
19371,179.16537528208937
46985,2393.903605019066
52020,2984.9896987494067
40648,1934.4970794293185
41557,2080.6019883882145
51604,2976.4207006057222
51509,3284.088105634626
48089,1650.9830249995794
10054,-16.736397464064794
7182,4408.87767360374
41921,1564.3708742926938
52112,3069.850687569313
6756,5648.671764307124
38341,120.79382981008166
12065,5522.463356368762
10009,5067.839419598793
9613,4905.103966483017
322,2881.9901519880987
27417,13597.27714471472
16584,5596.659884919805
5294,5547.860560046867
20348,10667.20047111529
28212,754.8245258512907
21900,10591.919544145561
3211,2687.875813448365
49219,1846.934079704195
45424,2045.0768100912865
21363,450.3815331326914
5411,4717.6385121643725
38228,1142.6235568010743
250,2056.1585030846873
47700,3065.1484001637073
1357,3707.1939339314995
34128,904.8423643109418
26895,11714.371714139488
44240,1300.069983163161
53750,3194.0817896365224
6720,312.1922623844621
9553,5905.7617925925115
47602,1955.3504786224948
36798,334.525225903275
29976,860.335480626396
12628,4942.225749317982
29903,1130.0941934868752
482,2899.6450845868385
38330,606.5941399886033
9389,568.9428602711087
8740,4985.054735898897
46834,2821.370900620521
27519,11017.676313947108
13497,3127.5174944558785
2874,4913.717563066582
48236,1471.5376980523251
20218,7720.474989876615
30833,649.4352948071719
22171,9232.117567369984
26061,9637.73662244637
15644,5506.005258120602
24587,10316.906636631566
31779,1138.7797837547114
5955,4228.702754372029
4469,3345.6349394964673
21397,9294.1672066248
44860,1958.3070976862982
817,3384.3621481897717
8808,4177.841819404875
12514,5244.863673519183
50170,2063.5654953029443
10653,5436.05674409198
13452,6053.61784504784
29012,606.2052695934253
50454,3257.8793741991685
41754,1689.7410629841543
1850,3191.806786125173
5625,5327.987815317587
43975,623.0817806921114
50203,3728.329057232768
28596,157.20278379743831
40723,1237.7090110910576
53433,2660.3630793096963
35260,525.3614209511725
24053,659.6368225855294
51823,3754.406724620232
30242,747.8051171922962
42554,1215.5471057796094
23846,7331.400563720485
24581,14320.19596671374
18341,11616.602683220935
4914,4600.038591268276
33343,972.9966958785117
30646,642.1919134414165
7624,5493.231807090828
25497,11533.5259120283
47693,1700.535453848457
3305,3860.703436885713
17354,7883.936032467962
15985,7036.179388016344
22336,5408.891480097222
30310,649.4448756370621
29934,829.493446465829
2385,613.3510450459034
25155,9308.46896189681
22456,9533.563771416504
25264,9329.204635513273
46302,300.94487173696325
4256,2717.9251013510366
32514,850.8475274693119
52101,3144.8443308004826
5215,4933.062342349014
39289,508.9142087593682
24929,9570.417589231061
45367,2245.4078645888803
23540,6514.13904273831
46674,1852.4919055713399
35202,693.0991039523287
47876,1677.8141435857906
5491,4508.980223599196
35394,888.7313843292686
8350,5549.119784206678
51069,1853.857987642048
27282,13663.619961039227
46791,1236.059176957282
8875,5470.836366633266
35538,1060.9422325532469
26095,9564.970829005373
4995,3201.4613570061993
12257,5782.127362580695
10904,7110.97180606803
42266,1292.4011118599774
52743,2962.011934039445
33664,1763.3689529768853
31260,590.7063143574778
34900,702.8102298505
34150,468.4266413530713
428,4126.7106745777455
433,3472.099820272655
23951,9294.255019478196
28871,305.6911882372988
31745,1143.9012152375326
12351,5251.750925133711
45623,2037.048370335382
14933,5441.770673047407
13197,5390.0364965687495
4894,4677.943884855409
2813,4616.511708719889
27580,10574.078081393141
33990,1289.0985033276265
49886,1755.6669754163995
35484,985.1445431783904
8274,3980.124578955216
34307,493.0820614639124
40672,1301.0137550945
29422,786.8474308912628
2235,3251.1989478506657
1856,3656.5351858224785
16599,9230.237812240488
15119,5946.251623228911
47889,1963.3040599924025
19730,9860.948460257421
20589,11169.769494868498
52348,3372.4380613666726
40464,579.1361124460345
7298,6253.714059172871
33624,695.4160350412749
43624,903.6384344829203
9731,5961.745117046143
18197,10002.465914985925
38264,544.2376529410212
33567,1318.747859329862
36835,537.4580933304424
12146,4756.41417980531
36809,193.57769191439002
46239,2133.683238661153
40156,528.4158039662289
49895,2881.6578995416967
39431,563.1395727229465
16969,5452.17394867696
33546,800.7364752443464
44290,1509.7421397271937
12759,5681.5338649881905
34918,465.32654483612714
50356,2747.9366178683667
3220,4288.309095744404
7229,4625.619108520921
28364,814.6561267663456
36363,843.3694995704318
32526,587.5473550521783
50393,3117.1721236110316
38443,1607.8856095731608
47584,2244.422011696577
52950,153.0628909766856
51085,2725.782530762881
874,3791.978795920033
6165,4336.341232396448
12428,5560.030961034578
44549,1598.9754588628748
11189,6780.592708387423
29051,979.7295839835424
44654,279.9154949595795
1866,4446.169643771946
7200,5061.006892970901
23493,14583.269768201182
4058,949.9685562136183
33573,241.15425878639508
5692,5594.7876642746905
13400,406.64269015263926
26254,13791.125989039516
26645,15720.123350380522
14278,5146.261255601055
4863,5463.925237713911
25867,7576.44802009647
23716,279.40726492896283
32603,464.4198635804314
23120,11340.069311736193
22237,9421.859769433384
34715,487.8445615082601
11806,5171.19231020951
51941,2617.9088835336224
10029,812.359157302857
43853,2161.321381589656
48207,2947.5356818585788
34462,732.0897374699016
46953,645.4326548362478
38695,845.98783542397
28169,645.6509722848568
26560,16201.758516468013
25877,17606.8595948801
17894,6820.014293261143
31034,415.302176666617
4459,4417.703556872046
21640,9623.6661574809
51164,3083.2863986523153
14398,292.6291298519682
1045,3004.7404590866754
29444,753.2421957226506
49868,3084.3173773108283
11947,4915.122527909645
43508,1292.3737958536585
37262,107.14567498397446
21973,5943.7504205617715
1876,3555.665100383332
32354,910.5781662445079
21862,23357.549313634372
39442,1652.6689277209916
29951,519.7719474365476
44580,1964.7421310927675
800,7203.86989425116
14500,8141.1653820142365
2095,4502.941923904551
13337,7305.820046467843
3462,3281.762514938364
53199,3718.768138651838
3919,5340.760308343713
42382,1702.1482156971215
15134,7671.280546960037
25943,13964.571024515362
40185,1472.3556084509619
40819,816.6673398400853
30850,499.81436183325786
32656,303.45887181314174
39398,1310.636716261859
20795,7430.755299384802
44583,1664.6407606555767
46126,1740.6653641547164
35608,685.4273816833447
13745,7362.332867803998
49923,3116.530325789434
12616,6050.618358793325
47440,1848.0733564928814
30895,875.5159204380943
52582,1888.217351044099
19246,9622.214367748926
18087,7014.473857105217
3994,3169.9812710618426
32783,632.0041226852045
29003,277.123185848508
34479,1151.9477236567473
5377,273.48401161913716
19473,6233.1786527322365
33555,1221.7527602322225
49144,1432.390789672565
48899,2808.125875883452
5762,5212.105385943771
34885,1207.2526307465268
5010,5362.048972143657
49986,3003.8223040389457
21345,7576.90757429485
33375,1053.3806384449526
36436,729.4364161328376
51867,3659.0395866782237
12981,6222.089623748512
17697,9486.833874843736
14073,5114.385007812292
9736,6359.371365232395
41396,1446.9643005438957
32404,455.7035836687719
898,4385.053525991119
10665,6754.054334958482
41483,692.0321680707166
5455,5461.396371817649
30141,191.57927624968943
51986,126.02397538487276
24684,14864.607518029326
971,3264.296338942335
9728,4741.77682051493
39095,821.5883286981771
21721,9354.900045767365
21893,10365.894564723852
27590,16018.287408126314
19792,12457.954748051641
14520,4972.045658266805
29243,528.8689617874006
35100,557.0050548163963
31388,900.2681464965317
2372,460.61238124405645
34494,641.0915378156242
28215,570.5228630852762
30146,445.60983036926336
11499,5374.7434269857185
45688,1477.1610945063767
48437,1743.5061736491189
51338,1753.6994074335053
29246,337.8887656350307
49680,3639.099875898799
35086,329.20448059364935
18555,6618.154156621178
23364,747.5349257228554
19632,5558.694439809757
1012,3494.547894260646
44110,1116.5078407343062
4822,4490.699705661085
51937,2177.8650525062585
39494,1205.4159145816448
3023,3403.3201438786127
15320,7187.457268992011
33657,531.809251766681
13800,5203.843411041755
6381,118.87197532908249
51993,3119.689321875816
31953,471.4913867731557
35616,105.66998955662712
7096,3939.599568995847
39834,1639.7364159272147
46339,1158.6769792208434
48694,2685.801058722307
42310,949.0514941623624
4077,242.20761568384114
41161,1057.9906417085622
31691,1061.638475545249
22946,9785.846361837714
9738,4329.127975983978
33023,609.9309698402722
23744,8362.92203806527
39682,1226.4302675009676
4783,5393.4160318981485
39235,605.1334968098672
4729,1055.693431732183
47798,2251.4967330779
32612,848.2769598770792
41079,1186.7805721187724
52841,3379.4465839693185
28417,1024.5574868353287
52017,2714.9716804758427
41836,1107.920620543944
36962,913.8724807828876
4504,3808.096976899207
49443,3308.7177554784903
26716,304.49529349982913
33812,1163.449481949945
48123,1676.6011381886601
22806,10018.312011533508
20182,9385.797758263605
22571,7416.726743606394
22624,9625.146156158866
18200,9731.013981804252
47595,1887.3994406454585
35114,232.95848266305984
20616,9343.179581367067
35508,691.8307858328699
11832,7801.252287862768
46265,2055.1767879941
39736,1088.6491067605239
9381,465.98428308375514
11476,5795.380070530891
20295,9513.884634495547
45243,1727.1256829076956
36712,915.3836927560078
2980,3388.21584928883
15022,5240.307090015751
28983,804.5353163639447
7650,4449.606477759815
28095,520.7781275676607
29439,382.2001444622292
39971,1048.572279358199
13924,5593.869315387517
23413,13878.029404228313
53735,2927.631303785478
2188,3221.8013674317517
26217,14672.355472082012
48074,2354.6893644080774
33252,721.0907661791425
19475,7240.007111029738
27077,10375.81987026891
30094,52.005859422060894
2325,7390.854786422937
13424,7100.5363775302085
29909,1229.7330514822206
11472,4719.660805133899
32611,669.5354182504961
21436,6994.045619017204
53190,2915.0848298116216
29929,1072.757936248996
71,250.20070434286754
36082,695.8329021524623
8870,5635.292514114541
36273,605.7291924710698
42458,1360.7394561023139
44546,2147.0100270972143
20145,6719.4990139562215
35678,876.3338308367347
40163,1274.7754812036947
31112,271.96415842924034
34508,463.5336492109891
21670,13434.97890433947
625,3762.661710754728
29933,426.46565174954594
10727,471.7014286183221
21344,5354.225131204741
36109,753.9736809692549
52207,2571.3460128865627
18593,6758.0737383662545
45384,1762.3187805321286
21541,9596.555600082242
27147,10213.621250025988
47739,3211.928542033762
15938,9548.902689494254
17795,8075.7110616798145
7568,5021.185705029016
12753,7263.03249935727
44419,1450.5192073312828
4523,5683.622356736394
39823,1965.3477731972089
13391,990.4307189662759
24749,13517.156663753623
24577,11043.127266217654
24137,9218.841347728305
18222,6917.304048868738
45610,2063.3992739975292
4585,3679.6778482208647
17132,5853.871952032519
15580,4953.48757608786
32841,469.565918141765
45848,2723.5465339344883
25441,7953.280228009138
10132,6300.237093698539
45592,1881.2848018894656
3806,3626.415677941699
17726,821.6028472954531
9324,5358.9746458936825
13426,5364.101173181874
38416,458.7068742381234
49638,434.5023671088893
37576,777.9463741406253
1557,3934.587086880121
4348,3260.8327950743733
27108,14289.055712241267
16745,5868.78350560123
46827,1810.4350496333282
273,3606.7093673155578
5677,5157.83017067658
18834,5171.702433202274
45733,1882.2385018735076
24659,9718.382115265473
48267,1677.3972764746031
5134,5372.478976043834
40171,386.40453228434126
25606,14365.245579042175
25004,7414.136770082207
2174,3479.0801523198534
42179,1200.7184456874456
51891,3376.717673103849
13556,6722.5090527802
6019,6178.306937183555
16123,9516.415745231378
41363,1614.0391311015155
3584,3918.3307180926204
42709,2022.0159113918962
35952,365.1946745076748
758,3098.566670826316
33145,310.0418860878199
27259,13949.266115526942
25728,9833.903143633786
10881,8543.095670461062
4982,5440.111845819425
11746,5759.803563929989
53137,3089.583591473256
34882,775.3210495195672
46963,449.9475553618431
27805,445.04912019158655
33796,548.5104843813824
21240,8896.689202685113
47766,1979.8571157671067
29620,-353.91891464915534
34809,705.106500213762
34842,575.2814533433229
42772,1407.5793536029669
9911,6294.990600648682
22364,51.07246828627831
20965,9791.214125875686
43035,1171.0352843276778
45023,1980.4874188838585
7673,5858.799337267823
6793,4099.724239133007
50065,2399.209308080084
27337,11331.400068943422
25955,13721.476093873665
17008,8214.036122013445
31382,619.5623029544149
51344,3127.1585321293896
37421,607.5179319039526
42216,1431.9359794021293
52365,2627.367886625667
18307,9389.010484551893
21738,9592.46834544653
24115,14016.140303305594
34755,1057.1356590248033
41541,871.1099098652448
20207,5769.790912061466
35291,569.4026083089338
51189,2567.5646480399664
3639,3347.126777579815
38585,1148.4081879502373
15054,152.57454009661888
351,3469.0742165283627
20993,11858.270076941195
1291,2892.5069970020995
44313,814.5593208187529
4193,5626.429053300339
39186,1433.43456574011
10894,6400.418227594913
9331,4292.655655793205
20333,9511.884913604388
51878,2837.2430778768066
8474,5215.071779676908
30238,587.0050791511494
14636,6845.774944290255
48287,3240.2031747485125
4579,4368.074788961807
20532,9739.935545897213
19166,10478.884500746874
51685,2163.6479118990355
9645,5504.290946396399
40106,921.1483622797132
41425,1355.474547166341
3555,3011.4167292429265
4455,5410.211478398074
37951,974.0630256338918
6705,380.7598285222921
46376,1691.2917638558538
15807,6858.952465022188
5264,3269.3006556292967
10242,6355.359992440237
4351,3116.7231035915756
35320,94.63886535760685
48445,1531.952368993443
17201,4236.184762034645
5525,5348.6858746070775
14784,7637.505229978249
51602,2940.4158347110497
40627,1002.4521994726674
38676,637.004283179911
31219,618.6786210850623
39604,701.9484805215761
17930,5244.873272739609
15550,7829.378958099849
37270,316.53129260350033
41043,1093.0036239470573
70,-95.21838309060331
40540,932.0221652935179
47490,1998.2324275661085
40512,2245.6671700019688
27320,13674.363764718615
20418,5831.454897500238
3116,3726.022993809631
34887,1142.6985906359696
14533,7233.832304258936
44514,1933.6417311322257
2902,3032.350605299169
17777,8974.816557626318
18283,7126.912839229355
31163,1185.5846773812991
51979,663.333919990142
16641,5420.235482852875
19496,9780.73919004874
25659,14294.752548927572
19174,8500.034069956611
29514,798.7634642332778
558,3436.692349161898
41840,1848.883962943386
24979,7863.508752383605
19485,5308.247589159246
27679,27818.35788336741
8961,7884.983006724115
37566,811.7055568569485
49981,2426.3125294884157
34466,1098.7290450850633
49601,2485.524972246498
44989,299.121146820562
39036,1032.4721854328745
4199,4874.042115807948
28713,189.16346982247342
5297,3013.832030409354
36889,1628.812478471351
48924,3173.193997350132
15518,7115.370652424455
53297,509.7157900734819
1480,4051.7019525808464
42159,1704.8594418188877
25304,13820.527531811244
22809,13803.879131221027
6424,4376.464611332667
38741,565.6864888919772
18629,5153.623279111473
52996,3423.720366860074
38919,616.6127014152298
2156,3132.3204105144614
36271,412.63605792051385
43869,1552.5960735642584
3829,3008.4095597752785
50987,310.8434674019336
34792,906.0903735821375
9128,6971.413079611584
45628,2067.6290664732696
31710,853.128167848281
848,3250.2484460552296
18294,6813.78477989424
39005,1028.205667894821
10013,4859.158577345785
11638,5562.629751224447
702,3047.5365065295773
49609,1951.4659114510832
27778,269.7331472315418
12081,5879.904687493219
7781,5369.46893721985
14851,7157.87635660802
40406,500.86641350423815
45482,1948.8488808240072
30465,569.8869794252569
8908,3772.468943500273
16423,7110.607225264463
7335,4920.038073739566
43305,2119.074376692952
18924,9036.118993330847
35214,819.124198316149
11887,4827.169718176223
776,2867.93076691842
26593,11742.160688901993
23137,7492.55444989221
20438,10916.07328465152
20467,7342.297985135694
38099,713.4611432616584
2514,4253.184788961025
37575,1475.6195096598567
20391,327.5071040801995
39295,305.0266833445057
10992,6485.07652895052
24534,9530.721068959954
38466,674.5483761542419
27535,14503.749467925818
26311,5875.93550565702
745,161.7027677426231
49902,3158.353145975161
51723,3113.138635958305
42792,967.3953966944246
20911,9781.15605715993
50616,576.389358798875
8760,5425.756499013334
15593,9867.422042949365
2266,4853.256831400755
3036,334.0717024687583
5537,4847.307302563164
42937,678.5436617443011
26322,14178.194122478377
1682,2761.8998777001434
8500,6429.283131333232
31542,308.69162784085347
36262,1517.6577779378495
6915,4809.8284687544
51142,2712.205729367437
25769,11235.621506918402
24008,9484.442103759327
34132,757.818235590752
11436,4995.936310445219
32896,589.5245222554986
45048,1783.505579360175
49510,2634.6819334040847
50870,2524.3867557504745
32258,641.0860947874498
16357,-120.92509070821325
17240,9216.430184363595
42248,2084.568337649147
11081,4495.822076757027
3252,3568.6682775897716
49962,261.5640809882934
17190,5729.621494466079
30291,640.8643853108006
33911,153.77043483409216
29558,264.18655464355106
1000,3448.986872103531
39975,1467.7151918578747
23316,11222.717981970745
13438,6733.59490196586
52284,2830.104796452626
1343,2879.0660330553656
7183,4591.216253411387
30417,746.487011853591
7932,4443.769384854122
11716,681.7058192382137
32859,647.4397117177323
49496,2684.64467127396
6892,5602.699646899264
38705,455.43883522751275
37625,806.6812785445254
11029,7062.542131083874
44640,558.7118541217642
53001,2959.4528265876033
49595,2557.4067469619076
251,3594.7814899135446
10413,5491.541784958232
17593,5739.566210681978
4605,4509.293295995267
12971,5275.934183801568
48296,1815.1533510271147
46564,1503.536485274577
21600,9617.263276982696
39429,712.7605056968605
3444,4115.1694273859575
40256,1140.1706780887398
26764,11313.326394661877
38050,203.44413467108825
25228,9824.00870416108
40742,925.7586060562062
50043,4007.0272227459936
42927,1955.9882552446616
413,484.2198874856331
50815,3164.5237965537126
41934,838.6013284824949
31473,533.5455294430321
42493,1298.21373972515
14543,5174.775819839131
16181,4909.011105732796
13552,5204.434950510706
16935,7807.415236837647
17149,5440.313228057277
51562,3354.018532609407
45478,2009.6396247512748
29857,-83.72604758931993
30380,409.35582762709237
42778,1142.8860099700432
12212,6366.819804765297
20660,4956.090328630546
52401,3063.0798884314936
19313,5595.831421951692
16171,6134.934220746405
20290,6013.811545971199
9384,665.8383208458872
41227,1216.8652111183146
6945,4997.500748339073
10477,4531.763942061623
42895,1876.2750421743222
21166,6780.315162537121
16621,6185.597929667965
26407,4896.219238816906
48102,1589.8164019256037
3761,3131.5767339850463
29957,473.6486693624138
38391,826.1223585137705
2330,4469.026290877146
16106,5500.064352109257
21095,6901.942558712613
21628,7124.923064781433
35101,646.1537592872919
30829,576.4207301320093
23376,576.4528830402742
50029,2625.6650670840354
34226,702.829757123629
4095,4164.501275556133
